Model,Year,HorsePower,Fuel,Mileage,Transmission,Price
BMW 520d Limousine Head-Up HiFi LED WLAN Navi Prof.,2018,140 kW (190 CP),Diesel, 14.000 km,automata,37.980 EUR (brut) 31.916 EUR (net)
BMW 525d Limousine Luxury Line Head-Up HiFi DAB GSD,2014,160 kW (218 CP),Diesel, 61.400 km,automata,27.630 EUR (brut)
BMW 530d xDrive Limousine M Sportpaket Head-Up HiFi,2016,190 kW (258 CP),Diesel, 31.777 km,automata,34.880 EUR (brut) 29.311 EUR (net)
BMW 530d Limousine Vorteil zur Neuwagen-UPE 31.270EU,2018,195 kW (265 CP),Diesel, 16.077 km,automata,59.990 EUR (brut) 50.412 EUR (net)
BMW 530d Limousine Vorteil zur Neuwagen-UPE 25.170EU,2018,195 kW (265 CP),Diesel, 16.610 km,automata,53.990 EUR (brut) 45.370 EUR (net)
BMW 530d xDrive Limousine EURO6 Sportpaket Gestikste,2018,195 kW (265 CP),Diesel, 10.233 km,automata,58.995 EUR (brut) 49.576 EUR (net)
BMW 525d Limousine Sportpaket Head-Up HiFi RTTI Shz,2015,160 kW (218 CP),Diesel, 74.286 km,manuala,28.880 EUR (brut) 24.269 EUR (net)
BMW 520d Limousine Head-Up HiFi Spurwarng. RTTI Shz,2016,140 kW (190 CP),Diesel, 63.040 km,automata,27.880 EUR (brut) 23.429 EUR (net)
BMW 530 d cat Futura,2007,173 kW (235 CP),Diesel, 275.000 km,automata,3.500 EUR (brut)
BMW 520d Limousine HiFi Navi Prof. RTTI Sp.Limit,2016,140 kW (190 CP),Diesel, 58.611 km,automata,26.480 EUR (brut) 22.252 EUR (net)
BMW 528i Limousine Head-Up HiFi GSD Navi Prof. RTTI,2016,180 kW (245 CP),Benzina, 32.094 km,automata,32.980 EUR (brut) 27.714 EUR (net)
BMW 535d xDrive Gran Turismo Sportpaket Head-Up DAB,2016,230 kW (313 CP),Diesel, 49.795 km,automata,40.980 EUR (brut) 34.437 EUR (net)
BMW 530d *GD*Navi*Head Up*Euro6*Autm*,2014,190 kW (258 CP),Diesel, 105.989 km,automata,26.990 EUR (brut)
BMW 530 dA Limousine Leas ab M Sport DrivAss+ SoftCl,2018,195 kW (265 CP),Diesel, 16.200 km,automata,51.880 EUR (brut) 43.597 EUR (net)
BMW 530 dA Limousine xDrive Leas ab 595 M Sport Mass,2018,195 kW (265 CP),Diesel, 7.000 km,automata,64.440 EUR (brut) 54.151 EUR (net)
BMW 520d*M-SPORTPAKET*ALCANTARA*HEAD UP*,2013,135 kW (184 CP),Diesel, 193.500 km,automata,16.499 EUR (brut)
BMW 525d xDrive LEDER NAVI SCHIEBEDACH HEAD-UP PDC,2013,160 kW (218 CP),Diesel, 81.700 km,automata,22.499 EUR (brut) 18.907 EUR (net)
BMW 520d Schiebedach/Xenon/Navi,2008,130 kW (177 CP),Diesel, 143.800 km,manuala,8.880 EUR (brut)
BMW 550i M xDrive Luxusausstatung. VOLL!!!!!,2018,340 kW (462 CP),Benzina, 37.654 km,automata,81.300 EUR (brut)
BMW 520d Lim./ NAVI Prof...,2009,130 kW (177 CP),Diesel, 189.000 km,manuala,9.399 EUR (brut)
BMW 525d Limousine (Navi Xenon LED Shz),2014,160 kW (218 CP),Diesel, 105.700 km,manuala,18.850 EUR (brut) 15.840 EUR (net)
BMW 530d xDrive Aut.,2014,190 kW (258 CP),Diesel, 152.000 km,automata,22.000 EUR (brut)
BMW 520d xDrive Aut.,2015,140 kW (190 CP),Diesel, 40.000 km,automata,29.000 EUR (brut)
BMW 525d,2005,130 kW (177 CP),Diesel, 306.000 km,manuala,4.700 EUR (brut)
BMW 535d Aut. M Sportpaket HUD.,2007,210 kW (286 CP),Diesel, 225.000 km,automata,9.900 EUR (brut)
BMW 535d M-Sportpaket Vollausstattung 1.Hand S...,2011,230 kW (313 CP),Diesel, 159.000 km,automata,20.700 EUR (brut)
BMW 530i Aut.,2007,200 kW (272 CP),Benzina, 146.000 km,automata,9.500 EUR (brut)
BMW 530d xDrive Aut. orig. M-Paket,2010,173 kW (235 CP),Diesel, 160.874 km,automata,18.990 EUR (brut)
BMW 530d xDrive Lim Aut Leder Nav Xen Kamera Sthz TV,2013,190 kW (258 CP),Diesel, 177.266 km,automata,18.950 EUR (brut) 15.924 EUR (net)
"BMW 535D M-PAKET, SHADOW-LINE, LANGSTRECKE...",2006,200 kW (272 CP),Diesel, 266.000 km,automata,7.500 EUR (brut)
BMW 520dA Lim. Navi/Glasdach/Xenon/Leder/Euro5,2012,135 kW (184 CP),Diesel, 160.840 km,automata,15.799 EUR (brut)
BMW 525d,2007,145 kW (197 CP),Diesel, 261.000 km,manuala,4.700 EUR (brut)
BMW 525d M-Packet,2009,145 kW (197 CP),Diesel, 150.000 km,automata,16.999 EUR (brut)
BMW 530d Aut. Limousine Glasdach Navi Prof LM-RÃ¤der,2014,190 kW (258 CP),Diesel, 96.800 km,automata,26.460 EUR (brut) 22.235 EUR (net)
BMW 535d Lim. HeadUp AdaptiveDrive Glasdach AHK HiFi,2011,220 kW (299 CP),Diesel, 123.407 km,automata,19.400 EUR (brut)
BMW 525i Lim. Xenon NaviProfessional Schiebedach PDC,2005,160 kW (218 CP),Benzina, 118.651 km,manuala,7.800 EUR (brut)
BMW 520 D limousine,2010,125 kW (170 CP),Diesel, 165.553 km,automata,9.500 EUR (brut)
BMW 530d Sport-Aut.,2015,190 kW (258 CP),Diesel, 42.858 km,automata,36.500 EUR (brut)
BMW 525d,2011,150 kW (204 CP),Diesel, 214.000 km,automata,15.800 EUR (brut)
BMW 525 xd futura full optional,2008,145 kW (197 CP),Diesel, 135.000 km,automata,14.900 EUR (brut)
"BMW 530 serie 5 xd futura km certificati,garanzi",2008,173 kW (235 CP),Diesel, 155.958 km,manuala,10.800 EUR (brut)
BMW 530 530 d futura full-tv,2013,170 kW (231 CP),Diesel, 216.000 km,automata,16.800 EUR (brut)
BMW 530 d xdrive berlina luxury euro6 automat pe,2015,190 kW (258 CP),Diesel, 113.000 km,automata,24.900 EUR (brut)
BMW 530 d xDrive 258CV Business aut.,2014,190 kW (258 CP),Diesel, 96.163 km,automata,24.900 EUR (brut)
BMW 525d Sport-Aut.,2011,150 kW (204 CP),Diesel, 126.000 km,automata,26.500 EUR (brut)
BMW 528i Sport-Aut.,2011,190 kW (258 CP),Benzina, 126.000 km,automata,20.300 EUR (brut)
BMW 528i Aut.,2012,180 kW (245 CP),Benzina, 143.000 km,automata,18.500 EUR (brut)
BMW 530d Sport-Aut.Facelift.Head-up.xenon,2007,173 kW (235 CP),Diesel, 135.000 km,automata,10.450 EUR (brut)
BMW 520 Gran Turismo Aut. - 2 Hand M - Sportpaket //,2014,135 kW (184 CP),Diesel, 174.000 km,automata,23.890 EUR (brut)
BMW 520 d Aut. Luxury,2017,140 kW (190 CP),Diesel, 42.000 km,automata,36.900 EUR (brut)
BMW 550 m550d xdrive,2012,280 kW (381 CP),Diesel, 40.000 km,automata,23.500 EUR (brut)
BMW 520 da efficient dynamics,2018,140 kW (190 CP),Diesel, 21.000 km,automata,33.900 EUR (brut)
"BMW 535 Serie 5 G.T. xDrive Gran Turismo Eletta,",2011,220 kW (299 CP),Diesel, 18.000 km,automata,29.900 EUR (brut)
BMW 550i M Softclose/Sport-Aut.,2011,300 kW (408 CP),Benzina, 162.000 km,automata,23.000 EUR (brut)
BMW 530d Aut. sehr schÃ¶ner BMW!!!,2014,190 kW (258 CP),Diesel, 90.000 km,automata,33.900 EUR (brut)
BMW 5-serie 530xd High Executive AUT. *XENON+LEDER+N,2015,190 kW (258 CP),Diesel, 201.967 km,automata,20.545 EUR (brut) 16.979 EUR (net)
BMW 535d Sport-Aut.,2009,210 kW (286 CP),Diesel, 250.000 km,automata,9.500 EUR (brut)
BMW 518d Aut. EURO6 1HAND NAVI XENON LEDER AHK 2xPDC,2015,110 kW (150 CP),Diesel, 129.164 km,automata,19.499 EUR (brut) 16.386 EUR (net)
BMW 535d f10 vollausstatung,2011,220 kW (299 CP),Diesel, 168.000 km,automata,18.399 EUR (brut)
"BMW 520d M SPORTPAKET DISPLAY SCHLÃœSSEL,INDIVIDUAL",2017,140 kW (190 CP),Diesel, 49.889 km,automata,43.880 EUR (brut) 36.874 EUR (net)
BMW 525d xDrive NAVI PROF*LED*SOFTCLOSE*HUD*KEYLESS*,2015,160 kW (218 CP),Diesel, 74.635 km,automata,24.880 EUR (brut) 20.908 EUR (net)
BMW 540i xDrive Aut.,2018,250 kW (340 CP),Benzina, 3.745 km,automata,65.700 EUR (brut)
"BMW 540iA Sport FernP,KomSi,St+Go,Leas. o.Anz. 498,-",2018,250 kW (340 CP),Benzina, 23.351 km,automata,51.850 EUR (brut) 43.571 EUR (net)
BMW 5er 530d xDrive 1.HAND NAV INNOVATION COMFORT,2013,190 kW (258 CP),Diesel, 138.451 km,automata,21.889 EUR (brut)
BMW 520d ***neues Modell***Navi GroÃŸ***,2010,135 kW (184 CP),Diesel, 215.000 km,automata,10.900 EUR (brut)
BMW 530d M Optik,2008,173 kW (235 CP),Diesel, 135.000 km,automata,14.000 EUR (brut)
BMW 550i Sport-Aut.,2010,300 kW (408 CP),Benzina, 162.000 km,automata,19.900 EUR (brut)
BMW 530d GT 258 PS Schiebedach Vollleder,2015,190 kW (258 CP),Diesel, 59.000 km,automata,30.500 EUR (brut)
BMW 520d Aut. Special Edition,2009,120 kW (163 CP),Diesel, 200.000 km,automata,7.999 EUR (brut)
BMW 520 2.0 d Navi Business Led Pdc Automatik,2018,140 kW (190 CP),Diesel, 9.110 km,automata,34.500 EUR (brut) 28.992 EUR (net)
BMW 535d Softclose 360Cam BiXenon Volleder...,2011,220 kW (299 CP),Diesel, 77.000 km,automata,15.900 EUR (brut)
BMW 535i xDrive Autom. Facelift Lim. VOLL nur 67 TKm,2014,225 kW (306 CP),Benzina, 67.000 km,automata,25.990 EUR (brut)
"BMW 525xi Service neu, TÃ¼v bis 12/20, sehr gepflegt",2005,160 kW (218 CP),Benzina, 215.111 km,manuala,6.350 EUR (brut)
BMW 525d Aut.Navi Xenon,2007,145 kW (197 CP),Diesel, 320.000 km,automata,4.990 EUR (brut)
BMW 525d F10 2.Hd Voll-Ausstattung,2013,160 kW (218 CP),Diesel, 125.000 km,automata,18.500 EUR (brut)
BMW 5 Lim. 530i Edition absulut Vollausstatung,2005,190 kW (258 CP),Benzina, 193.000 km,manuala,7.300 EUR (brut)
BMW 520d Efficient Dynamics Edition *Leder*NAVI*,2016,135 kW (184 CP),Diesel, 225.000 km,manuala,14.890 EUR (brut)
"BMW 535d/M-PAKET/M-SPORTPAKET/PDC/Sitzklima/GSD/19""/",2012,230 kW (313 CP),Diesel, 245.677 km,automata,19.499 EUR (brut)
BMW 523i Aut.,2007,140 kW (190 CP),Benzina, 168.000 km,automata,8.699 EUR (brut)
BMW 525d,2006,130 kW (177 CP),Diesel, 200.000 km,manuala,7.350 EUR (brut)
BMW 535i xDrive Sport-Aut. inkl. Europlus Garantie,2011,225 kW (306 CP),Benzina, 123.000 km,automata,23.500 EUR (brut)
BMW 530 d-EURO 6-AUT-NAVI-XENON-DEUTS.FZG-1.HAND,2013,190 kW (258 CP),Diesel, 157.366 km,automata,19.900 EUR (brut) 16.723 EUR (net)
"BMW 520dA Limousine Luxury Line Navi Prof., AHK",2015,140 kW (190 CP),Diesel, 94.658 km,automata,21.800 EUR (brut) 18.319 EUR (net)
BMW 535d Sport-Aut. M packet,2008,210 kW (286 CP),Diesel, 332.000 km,automata,9.500 EUR (brut)
BMW 520i*Navi-Prof.*Automatik*Leder*Xenon*erst 60TKM,2009,125 kW (170 CP),Benzina, 62.548 km,automata,16.999 EUR (brut)
BMW 525d Aut. Leder/Navi/Xenon/Standh./Kamera,2010,150 kW (204 CP),Diesel, 100.000 km,automata,17.500 EUR (brut)
BMW 535 535d-M Sportpaket-Glasdach-Navi Prof.-Alu 20,2012,230 kW (313 CP),Diesel, 142.000 km,automata,20.990 EUR (brut)
BMW 520d M Paket*BiXENON*LEDER*NAVI*Scheckheft,2007,120 kW (163 CP),Diesel, 147.000 km,automata,8.990 EUR (brut)
BMW 530d xDrive Gran Turismo Head-Up HiFi RFK Navi,2015,190 kW (258 CP),Diesel, 78.600 km,automata,30.990 EUR (brut) 26.042 EUR (net)
BMW 530d*M-Sportpaket*3xDVD*5xKamera*HUD*ACC*LED*,2015,190 kW (258 CP),Diesel, 106.810 km,automata,32.900 EUR (brut) 27.647 EUR (net)
BMW 530d*M-Sportpaket*3xDVD*5xKamera*HUD*ACC*LED*,2015,190 kW (258 CP),Diesel, 106.810 km,automata,32.900 EUR (brut) 27.647 EUR (net)
BMW 550i xDrive GT*M Sport*TV*Fond Monitor*Panorama*,2014,330 kW (449 CP),Benzina, 195.698 km,automata,24.999 EUR (brut) 21.008 EUR (net)
BMW 530d*Individual*3xDvD*Kamera*ACC*H&K*HUD*LED*18Z,2016,190 kW (258 CP),Diesel, 84.750 km,automata,29.950 EUR (brut) 25.168 EUR (net)
BMW 520d Aut. Luxury Line,2014,135 kW (184 CP),Diesel, 65.895 km,automata,24.999 EUR (brut)
BMW 520d E60 BJ 03/06,2006,120 kW (163 CP),Diesel, 199.000 km,manuala,4.999 EUR (brut)
BMW 520d Limo.NAVI KLIMAAUT STANDHEIZ LEDER 1HAND,2009,130 kW (177 CP),Diesel, 141.000 km,manuala,9.950 EUR (brut)
"BMW 525iA Limousine Aut., Navi,Sitzhzg.,2xPDC,100tkm",2006,141 kW (192 CP),Benzina, 100.000 km,automata,8.980 EUR (brut)
BMW 520i,2013,135 kW (184 CP),Benzina, 100.400 km,manuala,17.990 EUR (brut)
BMW 525i  M-Paket/18 Zoll- LM/Navi/Leder...,2007,160 kW (218 CP),Benzina, 146.808 km,manuala,11.999 EUR (brut)
BMW 535d mpaket 313ps,2011,230 kW (313 CP),Diesel, 126.000 km,automata,29.999 EUR (brut)
BMW 520d SportLine Navi HUD Komforts. GSD AHK LED,2018,140 kW (190 CP),Diesel, 11.000 km,automata,45.500 EUR (brut) 38.235 EUR (net)
BMW 525d xDrive Aut. M-Sportpaket /Innovation/Kamera,2014,160 kW (218 CP),Diesel, 111.450 km,automata,27.950 EUR (brut) 23.487 EUR (net)
BMW 550iA Aut. Leder/Beige*Xe.*Memory*HIFI*,2006,270 kW (367 CP),Benzina, 144.214 km,automata,13.990 EUR (brut)
BMW 550i Lim.-KAMERA-SUROUND VIEW-LEDER-SOFTCLOSE,2010,300 kW (408 CP),Benzina, 199.500 km,automata,14.990 EUR (brut)
BMW 523i *AUTOMATIK*NAVI*LEDER*XENON*TOP-ZUSTAND*,2007,130 kW (177 CP),Benzina, 100.000 km,automata,9.950 EUR (brut)
BMW 530 Gran Turismo *Steuerkette Neu*TÃœV+Servi. NEU,2009,180 kW (245 CP),Diesel, 197.000 km,automata,15.990 EUR (brut)
BMW 530d Aut.,2013,190 kW (258 CP),Diesel, 133.000 km,automata,19.200 EUR (brut)
"BMW 520d xDrive Aut. M Sportpaket 19LM UPE:77.118,-",2018,140 kW (190 CP),Diesel, 5.400 km,automata,46.998 EUR (brut) 39.494 EUR (net)
BMW 535d Limousine,2014,230 kW (313 CP),Diesel, 135.000 km,automata,27.900 EUR (brut)
BMW 530d /Sport-Aut./M-Paket/20 Zoll BBS/550d Umbau,2012,180 kW (245 CP),Diesel, 183.000 km,automata,17.899 EUR (brut)
"BMW 520i Luxury Line 19"" HuD Navi Prof innopaket uvm",2019,135 kW (184 CP),Benzina, 5.990 km,automata,53.990 EUR (brut) 45.370 EUR (net)
"BMW 530i M-Paket 19"" Navi Prof. Glasdach DrivingAssi",2018,185 kW (252 CP),Benzina, 11.990 km,automata,53.090 EUR (brut) 44.613 EUR (net)
BMW 530d Sport-Aut.,2012,190 kW (258 CP),Diesel, 167.000 km,automata,19.999 EUR (brut)
BMW 530d Aut.,2013,190 kW (258 CP),Diesel, 203.000 km,automata,14.990 EUR (brut)
BMW 520D Aut. M-Paket Schiebdach Xenon Leder Sitzhei,2012,135 kW (184 CP),Diesel, 239.158 km,automata,15.500 EUR (brut)
BMW 520d Aut. HUD Dr.Ass+AHK GSD Standhzg,2018,140 kW (190 CP),Diesel, 26.100 km,automata,44.850 EUR (brut) 37.689 EUR (net)
BMW 535d Limousine/Aut/Navi-Prof/Xenon-LED/PDC/Leder,2013,230 kW (313 CP),Diesel, 198.000 km,automata,19.950 EUR (brut) 16.765 EUR (net)
BMW 520i zum Nettopreis (T1) *Klima*Park+DriveAssist,2019,135 kW (184 CP),Benzina,0 km,automata,33.890 EUR (brut) 28.479 EUR (net)
BMW 535 D Gran Turismo - MEGA VOLL!,2012,220 kW (299 CP),Diesel, 95.890 km,automata,23.800 EUR (brut) 20.000 EUR (net)
BMW 535 D  GT   Vollausstattung! TOP!,2012,220 kW (299 CP),Diesel, 95.890 km,automata,23.800 EUR (brut) 20.000 EUR (net)
BMW 535d xDrive Luxury/Head up/SitzbelÃ¼ft/Standh/AHK,2015,230 kW (313 CP),Diesel, 199.000 km,automata,23.990 EUR (brut) 20.160 EUR (net)
BMW 530i SHZ,2005,190 kW (258 CP),Benzina, 203.031 km,automata,6.490 EUR (brut)
BMW 530d xDrive NAVI PROF+KOMFORT.SITZE+BI-XENON,2015,190 kW (258 CP),Diesel, 155.887 km,automata,22.990 EUR (brut) 19.319 EUR (net)
BMW 545 I Limousine Automatik Full option,2010,245 kW (333 CP),Benzina, 261.000 km,automata,7.000 EUR (brut)
BMW 520D ( Xenon+Navi+Standh.+Schiebe+Sitzheizung )),2010,135 kW (184 CP),Diesel, 154.500 km,manuala,12.975 EUR (brut)
BMW 535d Sport-Aut. M Sportpaket 1.Hand,2011,220 kW (299 CP),Diesel, 69.488 km,automata,24.800 EUR (brut)
BMW 5er 520d Limousinen,2011,135 kW (184 CP),Diesel, 127.000 km,automata,13.250 EUR (brut)
BMW 520dA Navi Prof. Sitzh. Telefonie HiFi Klima PDC,2016,140 kW (190 CP),Diesel, 195.600 km,automata,19.750 EUR (brut) 16.597 EUR (net)
BMW 530d*Aut.*Leder*PDC*,2012,190 kW (258 CP),Diesel, 185.000 km,automata,14.490 EUR (brut)
BMW 530d.Automatik.Leder-Navi-Head-Up-Xenon,2008,173 kW (235 CP),Diesel, 162.000 km,automata,10.350 EUR (brut) 8.697 EUR (net)
BMW 530i xDrive Lim. SAG M Sportpaket Navi Prof./HuD,2018,185 kW (252 CP),Benzina, 29.409 km,automata,48.640 EUR (brut) 40.874 EUR (net)
"BMW 530d 20""LM/M-SPORT/HUD/LEDER/KOMFORTSI. 199‚¬ mtl",2013,190 kW (258 CP),Diesel, 22.000 km,automata,29.950 EUR (brut) 25.168 EUR (net)
"BMW 523i Auto Leder PDC RÃ¼ckfahrkamera Fin.ab 99,-¤",2010,150 kW (204 CP),Benzina, 129.938 km,automata,16.998 EUR (brut)
BMW 530 i Autm. ///M-Sportpaket/// Head-Up /R-Kamera,2018,185 kW (252 CP),Benzina, 11.012 km,automata,32.990 EUR (brut)
BMW 520d Pano Klimatronic PDC BMW Scheckheft,2011,135 kW (184 CP),Diesel, 244.000 km,automata,10.999 EUR (brut)
BMW 535d *M-SPORTPAKET+XEN+NAVI+EGSD+HEAD-UP+19*,2011,220 kW (299 CP),Diesel, 192.000 km,automata,18.950 EUR (brut)
BMW 530d xDrive Limousine M Sportpaket Head-Up HiFi,2016,190 kW (258 CP),Diesel, 101.883 km,automata,31.890 EUR (brut) 26.798 EUR (net)
"BMW 535d Sport Edition, M PAKET!",2009,210 kW (286 CP),Diesel, 169.600 km,automata,13.950 EUR (brut)
"BMW 520i *1.Hand*Klima*Xenon*Tempomat*Garantie*1,99%",2015,135 kW (184 CP),Benzina, 39.895 km,automata,27.990 EUR (brut)
BMW 525d*AUTOMATIK*ALU*MFL*SHZ*FACELIFT MODEL**2009*,2009,145 kW (197 CP),Diesel, 150.000 km,automata,7.990 EUR (brut)
BMW 520iA 1.Hd Vollausst./Leder/Navi/StdHz/HUD/Spur,2014,135 kW (184 CP),Benzina, 138.580 km,automata,20.990 EUR (brut) 17.639 EUR (net)
BMW 530d xDrive /Vollausstattung,2013,190 kW (258 CP),Diesel, 90.650 km,automata,19.950 EUR (brut)
BMW 520d M-Paket l NAVI-PRO l LEDER l XENON l,2011,135 kW (184 CP),Diesel, 145.900 km,manuala,16.490 EUR (brut)
"BMW 530d xDrive M Sport 19"" Dr. Ass+ HUD GSD",2018,195 kW (265 CP),Diesel, 3.300 km,automata,58.800 EUR (brut) 49.412 EUR (net)
"BMW 523i ""NAVI+LEDER+SHZ+SCHIEBEDACH+MEMORY SITZE""",2005,130 kW (177 CP),Benzina, 137.900 km,automata,8.698 EUR (brut)
"BMW 523i ""NAVI PROF+XENON+LEDER+HEAD-UP+SCHIEBEDACH""",2005,130 kW (177 CP),Benzina, 161.800 km,automata,8.498 EUR (brut)
BMW 520d Automatik Leder Xenon Navi (Professionel),2011,135 kW (184 CP),Diesel, 137.000 km,automata,13.900 EUR (brut)
BMW 530d Sport-Aut.,2010,180 kW (245 CP),Diesel, 185.000 km,automata,20.500 EUR (brut)
BMW 530 530d GT-Leder-Navi-Xenon-Pano-3xTV-Voll.....,2010,180 kW (245 CP),Diesel, 133.000 km,automata,17.980 EUR (brut)
BMW 525i Automatik aus 1.Hand! +BMW-Scheckheft+,2005,160 kW (218 CP),Benzina, 199.400 km,automata,7.490 EUR (brut)
BMW 535d Aut. xDrive HuD+Navi-DVD+Xenon+Leder+Euro-6,2015,230 kW (313 CP),Diesel, 47.260 km,automata,32.950 EUR (brut) 27.689 EUR (net)
BMW 525d LIM.  - 20 ZOLL ALU- TIEFERGELEGT - EURO 5,2011,150 kW (204 CP),Diesel, 272.123 km,automata,11.950 EUR (brut)
BMW 520i Lim. EU6 Aut. M Sportpaket Navi Prof. HiFi,2018,135 kW (184 CP),Benzina, 12.558 km,automata,46.895 EUR (brut) 39.408 EUR (net)
"BMW 520d Edition Lifestyle *Teilleder,Navi,Xenon,PDC",2010,130 kW (177 CP),Diesel, 203.000 km,automata,9.900 EUR (brut)
BMW 525d Aut. Edition Sport/Xenon/Leder/M-Paket,2009,145 kW (197 CP),Diesel, 163.000 km,automata,10.999 EUR (brut)
BMW 520d Limousine Head-Up HiFi Navi Bus.,2016,140 kW (190 CP),Diesel, 67.512 km,automata,23.804 EUR (brut) 20.003 EUR (net)
BMW 520d Aut.,2010,135 kW (184 CP),Diesel, 149.500 km,automata,13.500 EUR (brut)
BMW 520d Lim.*Leder*Navi Prof.*Xenon*PDC*,2008,130 kW (177 CP),Diesel, 149.700 km,automata,7.999 EUR (brut)
BMW 5 Lim. 525d Edition Sp.-M-Paket|LEDER|NAVI|XENON,2009,145 kW (197 CP),Diesel, 165.000 km,automata,12.999 EUR (brut)
BMW 5 Lim.530i xDrive.VOLL*STANDH*HEAD UP*INDIVIDUAL,2005,190 kW (258 CP),Benzina, 105.000 km,automata,14.930 EUR (brut)
BMW 520d Limousine*Navi *Kamera *Leder *Standheizung,2015,140 kW (190 CP),Diesel, 122.500 km,manuala,18.990 EUR (brut) 15.958 EUR (net)
BMW 530d xDrive*ExclusivLeder*SoftClose*HeadUP*NaviP,2012,190 kW (258 CP),Diesel, 128.000 km,automata,20.450 EUR (brut)
BMW 525d Limo.,2005,120 kW (163 CP),Diesel, 300.470 km,automata,3.700 EUR (brut)
BMW 520d Edit Sport*M Paket*EURO5*LEDER*XEN*TÃœV2020*,2009,130 kW (177 CP),Diesel, 173.000 km,manuala,11.650 EUR (brut)
BMW 525d Aut.,2010,150 kW (204 CP),Diesel, 194.000 km,automata,11.770 EUR (brut)
"BMW 530d Luxury Line INDIVIDUAL/LED/NAVI+/LM19""",2014,190 kW (258 CP),Diesel, 139.987 km,automata,23.800 EUR (brut) 20.000 EUR (net)
"BMW 530d xDrive Navi-Prof*Automatik*18""Alu*Xenon",2012,190 kW (258 CP),Diesel, 137.326 km,automata,16.990 EUR (brut)
BMW 525d M Sportpaket / M Paket /Navi/ElSitze/Tempom,2008,145 kW (197 CP),Diesel, 292.496 km,manuala,5.499 EUR (brut)
BMW 525d Aut. Navi/Leder/Xenon/PDC/SHZ/ALU,2011,150 kW (204 CP),Diesel, 185.000 km,automata,12.490 EUR (brut)
BMW 530d GT Aut. Navi Leder Xenon Fond TV Pano Spur,2009,180 kW (245 CP),Diesel, 162.770 km,automata,15.950 EUR (brut)
BMW 520d  *Dr.Ass.Plus*LED*HUD*4xSH*NaviProf.*,2017,140 kW (190 CP),Diesel, 64.700 km,automata,33.999 EUR (brut) 28.571 EUR (net)
BMW 535d Leder-Automatik-Navi-Kamera,2011,230 kW (313 CP),Diesel, 209.000 km,automata,11.000 EUR (brut)
BMW 530d xDrive-Luxury Line-LED-Euro6,2015,190 kW (258 CP),Diesel, 159.450 km,automata,22.500 EUR (brut) 18.908 EUR (net)
BMW 520d-1 Hand-Xenon-Navi-Automatik,2011,135 kW (184 CP),Diesel, 104.500 km,automata,13.700 EUR (brut) 11.513 EUR (net)
BMW 530d Sport-Aut. M Sportpaket,2012,190 kW (258 CP),Diesel, 93.737 km,automata,24.800 EUR (brut)
BMW 530d xDrive LEDER NAVI XENON Head-Up Display,2009,173 kW (235 CP),Diesel, 197.000 km,automata,9.999 EUR (brut)
BMW 535i Gran Turismo Xenon Navi Leder Mot...,2010,225 kW (306 CP),Benzina, 175.000 km,automata,11.999 EUR (brut)
BMW 520d SPORT-AUT. 140KW SHT AHK LEDER CAMARA,2017,140 kW (190 CP),Diesel, 16.254 km,automata,29.040 EUR (brut) 24.000 EUR (net)
"BMW 550i Sport-Aut. HeadUp,Navi,Leder,Motor Ã¼berholt",2010,300 kW (408 CP),Benzina, 190.000 km,automata,18.999 EUR (brut)
BMW 520i Lim. Aut. 1.Hand  Euro6  Bi-Xenon Leder GSD,2014,135 kW (184 CP),Benzina, 184.000 km,automata,18.990 EUR (brut) 15.958 EUR (net)
BMW 530d Limousine Head-Up HiFi DAB Navi Prof. RTTI,2015,190 kW (258 CP),Diesel, 78.120 km,automata,26.480 EUR (brut) 22.252 EUR (net)
BMW 525d EINSIGARTIK,2006,191 kW (260 CP),Diesel, 260.000 km,automata,7.000 EUR (brut)
BMW 540i xDrive Limousine M Sportpaket LED WLAN GSD,2019,250 kW (340 CP),Benzina, 2.492 km,automata,82.380 EUR (brut) 69.227 EUR (net)
BMW 530i,2005,190 kW (258 CP),Benzina, 61.000 km,manuala,14.900 EUR (brut)
"BMW 528i Navi,..",2011,190 kW (258 CP),Benzina, 51.300 km,automata,22.500 EUR (brut)
BMW 530d xDrive M-Paket Service neu Top Ausstattung!,2015,190 kW (258 CP),Diesel, 67.500 km,automata,29.450 EUR (brut)
BMW 525d M-Paket Service+Reifen+TÃ¼v neu  Kamera Navi,2016,160 kW (218 CP),Diesel, 62.000 km,automata,27.985 EUR (brut) 23.517 EUR (net)
BMW 530d xDrive Limousine M Sportpaket Head-Up DAB,2018,195 kW (265 CP),Diesel, 9.999 km,automata,69.850 EUR (brut) 58.697 EUR (net)
BMW 525d F10 Automatik,2010,150 kW (204 CP),Diesel, 145.000 km,automata,14.000 EUR (brut)
BMW 5-SERIE 525i Business Line Edition,2009,160 kW (218 CP),Benzina, 258.969 km,automata,6.440 EUR (brut)
BMW 530d,2007,173 kW (235 CP),Diesel, 214.000 km,manuala,9.400 EUR (brut)
BMW 525d Aut.LEDER.NAVI.,2005,130 kW (177 CP),Diesel, 230.860 km,automata,6.900 EUR (brut)
BMW 535d Sport-Aut. M Paket B&O Voll Head up,2013,230 kW (313 CP),Diesel, 61.000 km,automata,33.220 EUR (brut)
BMW 525d Aut.,2005,130 kW (177 CP),Diesel, 184.000 km,automata,6.500 EUR (brut)
